0.05 10000.0 -1.7941630150284428E-8 -7.131320774731855E-7 0.0 0.0 10000.0 0.00293216593673445 0.0 0.0 
0.1 9999.999856083472 -1.066864129123283E-7 -2.82283363823517E-6 0.0 0.0 10000.0 0.005856782834868388 6.903989013565945E-10 0.0 
0.15000000000000002 9999.999427338495 -3.5245338929052576E-7 -6.979778515945727E-6 0.0 0.0 10000.0 0.008766329633586764 8.716329171051452E-9 0.0 
0.2 9999.998576155642 -8.731091229060178E-7 -1.3799041290262612E-5 0.0 0.0 10000.0 0.011653341118143631 4.7519718465221267E-8 0.0 
0.25 9999.997168510188 -1.8163219458037707E-6 -2.3857502756312827E-5 0.0 0.0 10000.0 0.014510435569573746 1.7322200795951444E-7 0.0 
0.30000000000000004 9999.995074228002 -3.3575926771280445E-6 -3.769150330539936E-5 0.0 0.0 10000.0 0.01733034208762359 4.950935751094993E-7 0.0 
0.35000000000000003 9999.992167234499 -5.6981743542180295E-6 -5.57947497972392E-5 0.0 0.0 10000.0 0.020105927479981422 1.200109570642897E-6 0.0 
0.4 9999.988325786131 -9.062893765037195E-6 -7.861648032215487E-5 0.0 0.0 10000.0 0.022830222612595624 2.5810670567584643E-6 0.0 
0.45 9999.983432683921 -1.3697887761159108E-5 -1.0655989007208401E-4 0.0 0.0 10000.0 0.025496448117994935 5.067719971727435E-6 0.0 
0.5 9999.97737546863 -1.9868267462017994E-5 -1.3998082036652487E-4 0.0 0.0 10000.0 0.028098039361055004 9.260376517023625E-6 0.0 
0.55 9999.970046597198 -2.785572353424584E-5 -1.7918671171800852E-4 0.0 0.0 10000.0 0.03062867056458262 1.5965397968978715E-5 0.0 
0.6000000000000001 9999.961343600155 -3.795608574532864E-5 -2.244358206756884E-4 0.0 0.0 10000.0 0.03308227800040099 2.6232038502204597E-5 0.0 
0.65 9999.951169219776 -5.047684994940473E-5 -2.7593669905935485E-4 0.0 0.0 10000.0 0.035453082155303 4.1390072161436984E-5 0.0 
0.7000000000000001 9999.939431528823 -6.573468556588633E-5 -3.338479330936827E-4 0.0 0.0 10000.0 0.0377356087852803 6.30876653556689E-5 0.0 
0.75 9999.92604402974 -8.405293645999934E-5 -3.982781388777196E-4 0.0 0.0 10000.0 0.039924708775817996 9.3328970877528E-5 0.0 
0.8 9999.910925734283 -1.0575912792978673E-4 -4.692862095812942E-4 0.0 0.0 10000.0 0.04201557673075107 1.3451094207950714E-4 0.0 
0.8500000000000001 9999.894001223593 -1.311824922482718E-4 -5.468818087517632E-4 0.0 0.0 10000.0 0.04400376821718978 1.894588930743834E-4 0.0 
0.9 9999.875200688808 -1.6065152490416898E-4 -6.310261031447519E-4 0.0 0.0 10000.0 0.04588521559931871 2.6146036224935636E-4 0.0 
0.9500000000000001 9999.85445995234 -1.9449158333176975E-4 -7.216327275645085E-4 0.0 0.0 10000.0 0.047656242399435805 3.542968715022656E-4 0.0 
1.0 9999.83172047003 -2.3302253952258117E-4 -8.18568973316233E-4 0.0 0.0 10000.0 0.04931357613040216 4.722732119388788E-4 0.0 
1.05 9999.806929314467 -2.765564974702674E-4 -9.216571910370876E-4 0.0 0.0 10000.0 0.050854359549698275 6.202439278148677E-4 0.0 
1.1 9999.780039139745 -3.2539558591888575E-4 -0.001030676397887172 0.0 0.0 10000.0 0.052276160291502546 8.036367137538992E-4 0.0 
1.1500000000000001 9999.751008128102 -3.798298363648919E-4 -0.0011453640783489552 0.0 0.0 10000.0 0.05357697883960023 0.0010284724851452696 0.0 
1.2000000000000002 9999.719799918828 -4.4013515570859985E-4 -0.0012654181672056707 0.0 0.0 10000.0 0.0547552548104695 0.0013013819276938387 0.0 
1.25 9999.686383519962 -5.065714023635133E-4 -0.001390499202647937 0.0 0.0 10000.0 0.05580987152255022 0.0016296183787496434 0.0 
1.3 9999.650733203303 -5.793805740150732E-4 -0.0015202326368950869 0.0 0.0 10000.0 0.05674015883445433 0.002021066939813404 0.0 
1.35 9999.612828383344 -6.587851145768566E-4 -0.0016542112912148182 0.0 0.0 10000.0 0.05754589424169766 0.0024842497660484512 0.0 
1.4000000000000001 9999.572653480758 -7.449863472251401E-4 -0.001791997941783047 0.0 0.0 10000.0 0.05822730222839459 0.003028327524143725 0.0 
1.4500000000000002 9999.530197771139 -8.381630397050853E-4 -0.0019331280224462314 0.0 0.0 10000.0 0.05878505187723221 0.003663097054148855 0.0 
1.5 9999.4854552197 -9.384701073967477E-4 -0.002077112430131662 0.0 0.0 10000.0 0.05922025274790231 0.004398985313481579 0.0 
1.55 9999.438424302733 -0.0010460374589098007 -0.002223440418397761 0.0 0.0 10000.0 0.05953444904099078 0.005247039721689802 0.0 
1.6 9999.38910781662 -0.001160968988245481 -0.0023715825644265503 0.0 0.0 10000.0 0.05972961207107768 0.00621891506259323 0.0 
1.6500000000000001 9999.337512675236 -0.0012833417168259783 -0.0025209937946340986 0.0 0.0 10000.0 0.059808131079460675 0.0073268571356719025 0.0 
1.7000000000000002 9999.283649696632 -0.0014132050879484789 -0.002671116454011734 0.0 0.0 10000.0 0.05977280242345384 0.008583683380753993 0.0 
1.75 9999.227533379897 -0.0015505804154764952 -0.002821383404310549 0.0 0.0 10000.0 0.059626817185606806 0.01000276072899207 0.0 
1.8 9999.169181673129 -0.0016954604878380733 -0.0029712211362435985 0.0 0.0 10000.0 0.05937374725241046 0.01159798095865344 0.0 
1.85 9999.108615733476 -0.001847809327662074 -0.0031200528810031445 0.0 0.0 10000.0 0.05901752991808136 0.013383733856075677 0.0 
1.9000000000000001 9999.045859680204 -0.002007562106652977 -0.0032673017065732203 0.0 0.0 10000.0 0.05856245107482262 0.015374878500435493 0.0 
